Price at Date,Price in EUR
2023/06/08,65
2023/06/09,68
2023/06/10,68
2023/06/11,68
2023/06/12,68
2023/06/13,68
2023/06/14,68
2023/06/15,68
2023/06/16,68
2023/06/17,68
2023/06/18,68
2023/06/19,68
2023/06/20,68
2023/06/21,68
2023/06/22,68
2023/06/23,65
2023/06/24,68
2023/06/25,68
2023/06/26,68
2023/06/27,68
2023/06/28,68
2023/06/29,68
2023/06/30,68
2023/07/01,68
2023/07/02,68
2023/07/03,62
2023/07/04,62
2023/07/05,62
2023/07/06,68
2023/07/07,68
2023/07/08,68
2023/07/09,68
2023/07/10,62
2023/07/11,62
2023/07/12,68
2023/07/13,68
2023/07/14,68
2023/07/15,68
2023/07/16,68
2023/07/17,68
2023/07/18,68
2023/07/19,68
2023/07/20,69
2023/07/21,69
2023/07/22,69
2023/07/23,69
2023/07/24,70
2023/07/25,70
2023/07/26,70
2023/07/27,70
2023/07/28,70
2023/07/29,70
2023/07/30,70
2023/07/31,62
2023/08/01,62
2023/08/02,62
2023/08/03,70
2023/08/04,70
2023/08/05,70
2023/08/06,70
2023/08/07,70
