Price at Date,Price in EUR
2023/06/08,60
2023/06/09,68
2023/06/10,68
2023/06/11,68
2023/06/12,68
2023/06/13,68
2023/06/14,68
2023/06/15,68
2023/06/16,68
2023/06/17,68
2023/06/18,68
2023/06/19,68
2023/06/20,68
2023/06/21,68
2023/06/22,68
2023/06/23,68
2023/06/24,68
2023/06/25,68
2023/06/26,68
2023/06/27,68
2023/06/28,68
2023/06/29,68
2023/06/30,68
2023/07/01,68
2023/07/02,68
2023/07/03,62
2023/07/04,62
2023/07/05,62
2023/07/06,68
2023/07/07,68
2023/07/08,68
2023/07/09,68
2023/07/10,62
2023/07/11,62
2023/07/12,68
2023/07/13,68
2023/07/14,68
2023/07/15,68
2023/07/16,68
2023/07/17,68
2023/07/18,77
2023/07/19,77
2023/07/20,77
2023/07/21,77
2023/07/22,86
2023/07/23,86
2023/07/24,88
2023/07/25,88
2023/07/26,88
2023/07/27,88
2023/07/28,88
2023/07/29,90
2023/07/30,93
2023/07/31,93
2023/08/01,93
2023/08/02,93
2023/08/03,93
2023/08/04,95
2023/08/05,95
2023/08/06,95
2023/08/07,98
2023/08/08,98
2023/08/09,102
2023/08/10,106
2023/08/11,110
