Price at Date,Price in EUR
2023/06/08,81
2023/06/09,81
2023/06/10,81
2023/06/11,81
2023/06/12,81
2023/06/13,81
2023/06/14,81
2023/06/15,81
2023/06/16,81
2023/06/17,81
2023/06/18,81
2023/06/19,81
2023/06/20,81
2023/06/21,81
2023/06/22,81
2023/06/23,81
2023/06/24,81
2023/06/25,81
2023/06/26,81
2023/06/27,81
2023/06/28,81
2023/06/29,81
2023/06/30,81
2023/07/01,81
2023/07/02,81
2023/07/03,81
2023/07/04,81
2023/07/05,81
2023/07/06,81
2023/07/07,81
2023/07/08,81
2023/07/09,81
2023/07/10,81
2023/07/11,81
2023/07/12,81
2023/07/13,81
2023/07/14,81
2023/07/15,81
2023/07/16,81
2023/07/17,81
2023/07/18,81
2023/07/19,81
2023/07/20,81
2023/07/21,81
2023/07/22,81
2023/07/23,81
2023/07/24,81
2023/07/25,81
2023/07/26,81
2023/07/27,81
2023/07/28,81
2023/07/29,81
2023/07/30,81
2023/07/31,81
2023/08/01,81
2023/08/02,81
2023/08/03,81
2023/08/04,98
2023/08/05,98
2023/08/06,98
2023/08/07,98
